shapeid,y,x
746,-71.106884,42.383314
746,-71.1067838,42.3832908
747,-71.0996524,42.3727574
747,-71.099546,42.3728296
747,-71.0992318,42.3730427
748,-71.1131989,42.355608
748,-71.1128293,42.355352
748,-71.1126536,42.3552447
748,-71.1117103,42.3547189
749,-71.0888865,42.3757788
749,-71.088637,42.3757456
750,-71.0821756,42.3627762
750,-71.0820446,42.3627479
750,-71.0815208,42.3626346
750,-71.0808683,42.3624763
750,-71.0804864,42.3624449
750,-71.0791779,42.3623452
750,-71.0790908,42.362322
751,-71.111053,42.363729
751,-71.110897,42.363443
751,-71.110573,42.363484
752,-71.1687946,42.3959765
752,-71.1628482,42.3959329
752,-71.158969,42.3959079
752,-71.1587997,42.3959068
752,-71.1582567,42.3959033
752,-71.157937,42.3959012
752,-71.1560621,42.3958874
752,-71.1554499,42.3958814
752,-71.1549816,42.3958695
752,-71.1545825,42.3958456
752,-71.1541168,42.3958039
752,-71.1537127,42.3957581
752,-71.153329,42.3957022
752,-71.1529977,42.3956346
752,-71.1525944,42.3955572
752,-71.1509917,42.3951785
752,-71.1504699,42.3950534
752,-71.1500631,42.394936
752,-71.1497392,42.3948363
752,-71.149433,42.3947242
752,-71.1491303,42.3945905
752,-71.1487487,42.3944099
752,-71.1469308,42.3935446
752,-71.1463538,42.3932901
752,-71.1458064,42.3930889
752,-71.145438,42.3929647
752,-71.1450543,42.3928505
752,-71.1446374,42.3927499
752,-71.1442576,42.392659
752,-71.1438223,42.3925703
752,-71.1429651,42.3924199
752,-71.1397065,42.3918772
752,-71.1377868,42.3915525
752,-71.1362625,42.3912948
752,-71.1343285,42.3909699
752,-71.1327283,42.3906957
752,-71.1302918,42.3902805
752,-71.1271161,42.3897417
752,-71.1243585,42.3892738
752,-71.123265,42.3890872
752,-71.1222212,42.3889182
752,-71.1206143,42.3886524
752,-71.1202549,42.388589
752,-71.1200135,42.3885454
752,-71.1197265,42.3884801
752,-71.1196679,42.3884638
753,-71.11878,42.361426
753,-71.118831,42.3614959
753,-71.1188811,42.361549
753,-71.1189351,42.3615896
753,-71.119009,42.361635
754,-71.0857771,42.3754959
754,-71.0859407,42.3755078
754,-71.0861204,42.3755157
754,-71.0863028,42.3755207
754,-71.086504,42.3755237
754,-71.0866636,42.3755286
754,-71.0868004,42.3755346
754,-71.0869305,42.3755405
754,-71.0870509,42.3755476
755,-71.0793745,42.3618909
755,-71.0794056,42.3619832
755,-71.0794096,42.3620256
755,-71.0794036,42.3620597
755,-71.0793827,42.3620946
755,-71.0793576,42.3621257
755,-71.0793184,42.3621531
755,-71.0792619,42.3621793
755,-71.079194,42.362198
755,-71.0791372,42.3622064
755,-71.0790813,42.3622059
755,-71.0790365,42.3621998
756,-71.1161718,42.3757412
756,-71.117553,42.3760179
757,-71.0694415,42.3717619
757,-71.0696476,42.3718925
757,-71.0697978,42.3719817
757,-71.0699561,42.3720709
757,-71.0701599,42.3721878
757,-71.0703397,42.3722928
757,-71.0706347,42.3724612
757,-71.0707581,42.3725346
757,-71.0708922,42.3726277
757,-71.0709539,42.3726713
757,-71.0709789,42.3726924
757,-71.0716953,42.3732249
757,-71.0718402,42.3733206
757,-71.0719701,42.3733969
757,-71.0720781,42.373453
757,-71.072165,42.3734967
757,-71.0722683,42.3735379
757,-71.0724165,42.3735954
757,-71.0726014,42.3736507
757,-71.0727559,42.3736812
757,-71.0729169,42.3737054
757,-71.0730291,42.3737174
757,-71.0730857,42.3737235
757,-71.0732522,42.3737356
757,-71.0735786,42.3737416
757,-71.0737359,42.3737445
757,-71.0740159,42.3737496
757,-71.0742935,42.3737535
757,-71.0744957,42.3737653
757,-71.074733,42.373781
757,-71.0749086,42.3737987
757,-71.0751414,42.3738244
757,-71.0793922,42.3743316
757,-71.0796272,42.3743612
757,-71.0798081,42.3743887
757,-71.0799992,42.3744221
757,-71.0801335,42.3744513
757,-71.0802756,42.3744882
757,-71.0804428,42.3745411
757,-71.0807806,42.374652
757,-71.0809954,42.3747215
757,-71.0811858,42.3747828
757,-71.0814012,42.3748341
757,-71.0816029,42.3748703
757,-71.0818112,42.3748983
757,-71.0820587,42.3749408
757,-71.0847257,42.3752668
757,-71.0870509,42.3755476
757,-71.0874175,42.375593
757,-71.088637,42.3757456
758,-71.117553,42.3760179
758,-71.1177406,42.3760456
758,-71.1178525,42.3760523
758,-71.1179838,42.3760542
758,-71.1181497,42.3760637
758,-71.1183568,42.3760922
758,-71.1185112,42.3761255
759,-71.0775599,42.3679188
759,-71.07924,42.368116
759,-71.0798477,42.3682039
759,-71.0805599,42.3682948
759,-71.082123,42.368501
759,-71.083781,42.368702
759,-71.08542,42.368923
760,-71.116209,42.3756421
760,-71.1155385,42.3755688
760,-71.1148915,42.3755025
760,-71.1148572,42.3754989
761,-71.0911516,42.3657763
761,-71.0917096,42.3662357
761,-71.0917717,42.3662868
761,-71.09237,42.366776
761,-71.093268,42.367491
761,-71.0938,42.367955
761,-71.0943873,42.3684386
761,-71.094785,42.368766
761,-71.095501,42.36936
761,-71.096198,42.369932
761,-71.096875,42.370475
761,-71.097529,42.371021
761,-71.0981074,42.3714892
761,-71.098528,42.3718316
761,-71.0989715,42.3722001
761,-71.0996524,42.3727574
761,-71.0997554,42.3728398
761,-71.0999442,42.3729983
761,-71.1000955,42.3731255
761,-71.1004214,42.3733994
761,-71.1005107,42.3734659
761,-71.1005856,42.3735244
762,-71.0759287,42.3708229
762,-71.0760994,42.3707886
762,-71.0762539,42.3707822
762,-71.0763998,42.3708012
762,-71.0765457,42.370852
762,-71.0769405,42.3710549
762,-71.0773697,42.3712768
762,-71.0774984,42.3713402
762,-71.0775499,42.3713846
762,-71.0775843,42.3714353
762,-71.0776186,42.3715241
762,-71.0776423,42.3716
762,-71.0776781,42.3716483
762,-71.0777611,42.3717095
763,-71.0781679,42.3708012
763,-71.0780392,42.370871
763,-71.0779362,42.3708964
763,-71.0778332,42.3708964
763,-71.0770693,42.3707949
763,-71.076992,42.3707759
763,-71.076932,42.3707442
763,-71.0769062,42.3706998
763,-71.0769234,42.3706364
764,-71.0737977,42.3694657
764,-71.0736951,42.3693776
764,-71.0736225,42.3693229
764,-71.0735754,42.3692808
764,-71.0735409,42.3692418
764,-71.0735211,42.3692049
764,-71.0735057,42.3691621
764,-71.0735016,42.3691273
764,-71.073501,42.3690932
764,-71.0735049,42.3690578
764,-71.0735156,42.3690243
764,-71.0735364,42.3689821
764,-71.0735633,42.3689395
764,-71.0736255,42.3688605
765,-71.097529,42.371021
765,-71.0969125,42.3720449
766,-71.10294,42.362326
766,-71.103948,42.36292
766,-71.103962,42.362928
766,-71.104306,42.363136
766,-71.105702,42.363979
766,-71.106224,42.36428
766,-71.106679,42.364557
767,-71.0890142,42.3777999
767,-71.0893228,42.3790479
768,-71.1162159,42.3868307
768,-71.1161581,42.386904
769,-71.1224585,42.3697969
769,-71.1223766,42.3698923
769,-71.1219067,42.3704609
769,-71.1217787,42.3706149
769,-71.1215706,42.3708652
769,-71.121432,42.371032
770,-71.093279,42.372754
770,-71.093179,42.373013
770,-71.0930677,42.3733289
770,-71.0930337,42.3734353
770,-71.0929472,42.3737839
770,-71.0928612,42.3741478
770,-71.0928475,42.3742084
771,-71.0779122,42.3711232
771,-71.0775653,42.3710755
771,-71.0775006,42.3710574
771,-71.0774371,42.3710259
772,-71.0778577,42.371083
772,-71.0774371,42.3710259
772,-71.0772866,42.3710098
772,-71.0772198,42.3710026
772,-71.0771744,42.3709955
772,-71.0771232,42.3709828
773,-71.1081289,42.3778953
773,-71.10812,42.377627
773,-71.108284,42.376955
773,-71.1085007,42.3761341
773,-71.1085662,42.3758862
773,-71.1086584,42.375516
773,-71.1086682,42.3754735
773,-71.1088298,42.3747717
774,-71.0782644,42.3717775
774,-71.0781958,42.3717268
774,-71.07817,42.3716824
774,-71.0781614,42.371638
774,-71.07817,42.3716
774,-71.0782096,42.371559
775,-71.1098829,42.3537758
775,-71.1097041,42.3537165
775,-71.1095312,42.3536651
775,-71.1093216,42.3536117
775,-71.1091241,42.3535727
775,-71.1089307,42.353546
775,-71.1087474,42.3535298
775,-71.1084455,42.3535105
776,-71.1200424,42.379453
776,-71.1201581,42.3794316
776,-71.120189,42.3794069
776,-71.1203358,42.3789115
776,-71.1205102,42.378343
776,-71.1206482,42.3778797
777,-71.1117103,42.3547189
777,-71.110532,42.3540638
777,-71.1103744,42.353984
777,-71.1102137,42.3539084
777,-71.1100476,42.3538387
777,-71.1098829,42.3537758
778,-71.1046872,42.3714321
778,-71.1043353,42.3712735
779,-71.1098355,42.3538318
779,-71.1099981,42.3538935
779,-71.1101719,42.3539669
779,-71.1103218,42.3540393
779,-71.1104809,42.3541223
779,-71.1116494,42.3547737
780,-71.1192652,42.3567293
780,-71.1194327,42.3568622
780,-71.1197327,42.357106
780,-71.1198262,42.3571827
780,-71.1199224,42.3572735
780,-71.1200018,42.3573617
780,-71.1202645,42.357645
780,-71.1203263,42.3577304
780,-71.1203728,42.3578122
780,-71.1204506,42.3579931
780,-71.1205203,42.3581647
780,-71.1206086,42.3582922
780,-71.1206782,42.3584015
780,-71.1207348,42.3585099
780,-71.1207749,42.3586074
780,-71.1208022,42.3587026
780,-71.1208237,42.3587969
780,-71.1208343,42.3589006
780,-71.1208339,42.3590166
780,-71.1208224,42.3591324
780,-71.120576,42.3606266
780,-71.1205501,42.360731
780,-71.1205088,42.3608361
780,-71.1204514,42.3609497
780,-71.1203939,42.3610372
780,-71.120324,42.3611208
780,-71.1202493,42.3612083
780,-71.1201607,42.361296
780,-71.1200621,42.3613801
780,-71.1199521,42.361453
780,-71.1198399,42.3615154
780,-71.1197772,42.3615461
780,-71.1197142,42.3615739
780,-71.1196526,42.3615965
780,-71.1195828,42.3616128
780,-71.1195077,42.3616234
780,-71.1194361,42.3616282
780,-71.1193575,42.3616244
780,-71.1192975,42.3616163
780,-71.1192191,42.3616013
780,-71.1191588,42.3615831
780,-71.1190962,42.3615582
780,-71.1190386,42.3615264
780,-71.118985,42.3614903
780,-71.1189389,42.3614494
780,-71.1188991,42.3614048
780,-71.1188645,42.3613564
780,-71.1188398,42.3613119
780,-71.1188216,42.3612613
780,-71.1188118,42.3612104
780,-71.1188082,42.361154
780,-71.118825,42.36108
780,-71.1188505,42.3610164
780,-71.1188856,42.3609546
780,-71.1189251,42.3609031
780,-71.1189794,42.3608564
780,-71.1190461,42.360814
780,-71.1191148,42.3607834
780,-71.1191985,42.3607546
780,-71.1201573,42.360482
781,-71.1191353,42.3751199
781,-71.1190597,42.3749661
781,-71.1189768,42.374781
781,-71.1188931,42.3745817
781,-71.118864,42.3745043
781,-71.1188516,42.3744554
781,-71.1188142,42.3742679
782,-71.119192,42.3560616
782,-71.1191017,42.3559467
782,-71.1190158,42.3558214
782,-71.118323,42.3546652
783,-71.1206888,42.3576329
783,-71.1206958,42.3575583
783,-71.1206947,42.3574828
783,-71.1206758,42.3573878
783,-71.1206468,42.3572949
783,-71.1206081,42.3571897
783,-71.1205645,42.3570886
783,-71.1205248,42.3569969
783,-71.1204876,42.3569254
783,-71.1204407,42.3568441
783,-71.1203601,42.3567364
783,-71.1202748,42.3566367
783,-71.120188,42.3565526
783,-71.1200855,42.3564631
783,-71.119422,42.3559422
783,-71.1192997,42.3558313
783,-71.1192026,42.3557388
783,-71.119113,42.3556496
783,-71.1190391,42.3555697
783,-71.1189467,42.355468
783,-71.1188398,42.3553535
783,-71.1187281,42.355222
783,-71.1186283,42.3550956
783,-71.1185334,42.3549679
783,-71.118323,42.3546652
784,-71.1183676,42.3825762
784,-71.1183708,42.3831528
784,-71.118389,42.3832091
784,-71.1184047,42.3832311
784,-71.1184287,42.3832451
784,-71.1184539,42.3832512
785,-71.1194327,42.3568622
785,-71.1197377,42.3570531
785,-71.1198675,42.3571413
785,-71.1199839,42.3572281
785,-71.1200988,42.3573291
785,-71.1202447,42.3574699
785,-71.1202886,42.3574977
785,-71.1203425,42.3575166
785,-71.120403,42.3575196
785,-71.1204654,42.3575102
785,-71.1205063,42.3574935
786,-71.1206113,42.3588311
786,-71.1205761,42.3589561
786,-71.1204794,42.3593496
786,-71.1204519,42.3594523
786,-71.120419,42.3595511
786,-71.1203704,42.3596522
786,-71.1203204,42.3597349
786,-71.1202624,42.3598154
786,-71.1202056,42.3598834
786,-71.1201269,42.3599582
786,-71.1200479,42.3600269
786,-71.1199584,42.360087
786,-71.1198619,42.3601507
786,-71.1197534,42.360203
786,-71.1196443,42.3602464
786,-71.1193706,42.3603351
786,-71.1186512,42.3605953
786,-71.1185711,42.3606301
786,-71.1185145,42.3606593
786,-71.1184557,42.360694
786,-71.1184023,42.3607275
787,-71.112242,42.3752
787,-71.112312,42.374826
787,-71.112388,42.37451
787,-71.112622,42.374174
787,-71.112777,42.373969
788,-71.0816315,42.3670307
788,-71.084096,42.367365
788,-71.085316,42.367531
788,-71.085727,42.367583
789,-71.1201506,42.3603732
789,-71.1200391,42.3603973
789,-71.1199298,42.3604204
789,-71.1184023,42.3607275
790,-71.1130971,42.3645578
790,-71.1130814,42.3646149
790,-71.112853,42.365448
791,-71.1025834,42.3647244
791,-71.1025188,42.3646877
791,-71.1020837,42.3644222
791,-71.1018424,42.3642763
792,-71.102933,42.370077
792,-71.103204,42.3696796
792,-71.1034025,42.3694002
792,-71.103678,42.368996
792,-71.103685,42.368984
793,-71.0926856,42.3573785
793,-71.0939634,42.3569538
793,-71.0940596,42.3569236
793,-71.0942022,42.3568821
793,-71.0942809,42.3568575
793,-71.0947622,42.3566977
794,-71.0926856,42.3573785
794,-71.0926555,42.3573171
795,-71.112313,42.379618
795,-71.11186,42.379615
795,-71.111242,42.379616
795,-71.110909,42.379616
795,-71.110483,42.379659
795,-71.110195,42.379702
795,-71.109852,42.379701
795,-71.10961,42.379675
795,-71.109508,42.379613
796,-71.0886764,42.3492046
796,-71.0887033,42.3492595
797,-71.1109176,42.3506215
797,-71.1109521,42.35058
797,-71.1109735,42.3505413
797,-71.1109903,42.3504984
797,-71.1110042,42.3504537
797,-71.1110373,42.3502862
798,-71.0853111,42.3607932
798,-71.0851523,42.3605018
799,-71.1161334,42.3645199
799,-71.1161664,42.3646058
799,-71.1161578,42.3647454
799,-71.1161493,42.3648976
799,-71.1161235,42.3653415
799,-71.1161181,42.3655235
799,-71.1160923,42.3656503
799,-71.1160752,42.3660943
799,-71.1161095,42.366386
799,-71.1161867,42.3668426
799,-71.116264,42.3669948
799,-71.1162983,42.3671089
799,-71.1163155,42.367185
799,-71.1163498,42.3672992
799,-71.1165644,42.3675972
799,-71.1168375,42.3679801
799,-71.1172471,42.3685645
799,-71.1173889,42.3687068
799,-71.1176014,42.3688298
799,-71.1176905,42.3689022
799,-71.117876,42.3690454
799,-71.1182365,42.369223
799,-71.1185753,42.3692975
799,-71.1189803,42.3694085
799,-71.1194382,42.3695083
799,-71.1199703,42.3695147
799,-71.1202456,42.3695038
799,-71.1206406,42.3695234
799,-71.1211609,42.3695095
799,-71.1214452,42.3695432
799,-71.1217556,42.3695781
799,-71.1218139,42.3695995
800,-71.1169669,42.3752976
800,-71.1172456,42.3751585
800,-71.117311,42.3751258
800,-71.1175793,42.3750055
800,-71.117682,42.3749406
800,-71.1177405,42.3749114
801,-71.0948685,42.3781501
801,-71.0948926,42.3781164
801,-71.0950686,42.3778714
801,-71.0952869,42.3775675
801,-71.0956723,42.3777725
801,-71.0956782,42.3778978
801,-71.0953908,42.3780933
801,-71.0951474,42.378259
801,-71.0948685,42.3781501
802,-71.1174391,42.3754597
802,-71.1172456,42.3751585
802,-71.117213,42.3751044
802,-71.1170866,42.3749058
802,-71.1169909,42.374749
802,-71.1168836,42.3746598
802,-71.1168446,42.3746274
802,-71.1166531,42.3744314
802,-71.1165229,42.3742821
802,-71.1162956,42.3740705
802,-71.1161583,42.3739183
803,-71.112556,42.362595
803,-71.112697,42.362877
804,-71.1168635,42.3753559
804,-71.1167884,42.3753973
804,-71.1165677,42.3753776
804,-71.1164095,42.3753581
805,-71.0947977,42.3780833
805,-71.0948524,42.3781045
805,-71.0948926,42.3781164
805,-71.0949248,42.3781243
805,-71.0949516,42.3781243
805,-71.0949865,42.3781183
805,-71.0950079,42.3781025
805,-71.0950428,42.3780767
805,-71.0950562,42.378051
805,-71.0950562,42.3780232
805,-71.0950508,42.3779896
805,-71.0950455,42.3779658
805,-71.0950589,42.3779361
805,-71.0950975,42.3778841
805,-71.0952896,42.377625
806,-71.1168446,42.3746274
806,-71.1167467,42.3746776
806,-71.1165643,42.3746588
806,-71.1163128,42.3746095
807,-71.0957955,42.3776568
807,-71.0956768,42.3772378
807,-71.0956386,42.377103
807,-71.0956224,42.3770459
807,-71.0955886,42.3769467
808,-71.1177683,42.3744527
808,-71.1173571,42.3745923
808,-71.1171629,42.3746703
808,-71.117113,42.3746931
808,-71.1169909,42.374749
808,-71.1167884,42.3753973
808,-71.1167038,42.3756361
808,-71.1166908,42.3756749
808,-71.1166046,42.375922
808,-71.116575,42.3760121
808,-71.116562,42.3760463
809,-71.1099468,42.3592593
809,-71.1097038,42.3594913
810,-71.1176205,42.3737244
810,-71.1177232,42.3739263
810,-71.1178062,42.3740895
810,-71.11785,42.3741542
810,-71.1179373,42.374261
811,-71.0959869,42.3777515
811,-71.0959659,42.3777591
811,-71.0958634,42.377842
812,-71.1184078,42.3736265
812,-71.118344,42.3736637
812,-71.1180479,42.3737961
812,-71.1177232,42.3739263
812,-71.1173455,42.3741123
812,-71.1172579,42.374164
812,-71.1171368,42.3742037
812,-71.1170657,42.37421
812,-71.1169866,42.3742418
812,-71.1169453,42.3742781
813,-71.0822002,42.3720451
813,-71.0821519,42.3722473
814,-71.1169357,42.3742381
814,-71.1170657,42.37421
814,-71.1172694,42.3742425
814,-71.1173012,42.3742463
814,-71.1175025,42.3742878
814,-71.1179106,42.3743731
814,-71.118027,42.3744092
815,-71.117213,42.3751044
815,-71.117311,42.3751258
815,-71.1176603,42.3751752
815,-71.1179383,42.3752211
815,-71.1180165,42.375343
815,-71.118141,42.3754845
815,-71.1181894,42.3753722
815,-71.1182074,42.3753304
815,-71.1182449,42.3752218
815,-71.1182508,42.3751671
815,-71.1182526,42.37515
815,-71.1183027,42.3750029
815,-71.1181253,42.3750681
815,-71.117957,42.3751772
815,-71.1179383,42.3752211
816,-71.1050496,42.349724
816,-71.1050269,42.3498204
816,-71.1050023,42.349926
817,-71.1182508,42.3751671
817,-71.117957,42.3751772
817,-71.1180208,42.3749455
817,-71.1181253,42.3750681
817,-71.1182526,42.37515
818,-71.115918,42.3737345
818,-71.115918,42.3738296
818,-71.1158751,42.3739691
818,-71.1158078,42.3741755
818,-71.1157635,42.3743115
819,-71.1036179,42.349754
819,-71.1036407,42.3496519
819,-71.1036622,42.3495564
820,-71.1158078,42.3741755
820,-71.1156233,42.3740088
820,-71.1155232,42.3739183
821,-71.122151,42.376534
821,-71.122361,42.376753
821,-71.1225162,42.3769422
822,-71.1155232,42.3739183
822,-71.1155732,42.3737728
823,-71.1154802,42.3740388
823,-71.1152967,42.3740819
823,-71.1149856,42.3741643
823,-71.1147381,42.3742299
823,-71.1150125,42.3744343
823,-71.1151455,42.3745334
823,-71.115216,42.3743229
823,-71.1152967,42.3740819
824,-71.1006099,42.3491875
824,-71.100772,42.348337
825,-71.115368,42.3743337
825,-71.115216,42.3743229
825,-71.1147381,42.3742299
825,-71.1146093,42.3742081
826,-71.113663,42.383381
826,-71.113967,42.383618
826,-71.114288,42.383872
826,-71.114441,42.384005
826,-71.114567,42.384115
826,-71.11477,42.38434
827,-71.1157291,42.3744048
827,-71.1156825,42.3745472
827,-71.115663,42.3746064
827,-71.1155504,42.3746573
827,-71.1153503,42.3746313
827,-71.1152514,42.3746149
827,-71.1151455,42.3745334
828,-71.1163815,42.3754908
828,-71.116356,42.3755735
828,-71.1163475,42.3756052
828,-71.1164486,42.375773
828,-71.1164845,42.3758903
828,-71.1165357,42.3760213
828,-71.116562,42.3760463
829,-71.0974362,42.3488142
829,-71.097164,42.3487816
830,-71.1157754,42.376195
830,-71.1156709,42.376142
831,-71.106493,42.370677
831,-71.106123,42.37056
832,-71.1198589,42.3764846
832,-71.119706,42.376458
832,-71.119629,42.376477
832,-71.1195915,42.3764863
832,-71.1195262,42.3765256
832,-71.1194089,42.3766027
832,-71.1192235,42.3765043
832,-71.118948,42.3763752
832,-71.1188165,42.3763209
832,-71.1186183,42.3762508
832,-71.1184532,42.376206
832,-71.1183158,42.3761745
832,-71.1181004,42.3761449
832,-71.1178345,42.3761412
832,-71.1176281,42.3761239
832,-71.1173961,42.3760697
832,-71.1167911,42.3759611
832,-71.1166046,42.375922
832,-71.1164845,42.3758903
832,-71.1162988,42.3758567
832,-71.1158665,42.3757825
832,-71.1148089,42.3756693
832,-71.114579,42.375643
832,-71.1144805,42.3756782
832,-71.1144407,42.3756415
832,-71.1143017,42.3755809
833,-71.1147057,42.3761383
833,-71.114716,42.3760895
833,-71.1146541,42.3760796
833,-71.1146171,42.3760653
833,-71.1145633,42.3760396
833,-71.1145235,42.3760176
833,-71.1144871,42.3759895
833,-71.1144614,42.3759571
833,-71.1144407,42.375921
833,-71.1144308,42.3758867
833,-71.1144281,42.3758524
833,-71.1144424,42.3758176
833,-71.1144623,42.3757852
833,-71.1144954,42.3757552
833,-71.1145393,42.3757314
833,-71.1145922,42.3757112
833,-71.1146527,42.3756935
833,-71.114723,42.3756874
833,-71.1148089,42.3756693
834,-71.0974362,42.3488142
834,-71.0979695,42.3486707
834,-71.0980375,42.3486459
834,-71.0981086,42.3486164
834,-71.0981816,42.3485822
834,-71.0982584,42.3485427
834,-71.0983213,42.3485077
835,-71.1151044,42.3764168
835,-71.1150682,42.3763215
835,-71.115045,42.3762681
835,-71.1150079,42.3762169
835,-71.1149494,42.3761807
835,-71.1148848,42.3761613
835,-71.1147057,42.3761383
835,-71.1146147,42.3761374
835,-71.1145549,42.3761542
835,-71.1145095,42.3761789
835,-71.1144652,42.3762213
835,-71.1144378,42.376269
835,-71.1144246,42.376329
835,-71.1144198,42.3763961
835,-71.1144294,42.3764509
835,-71.114468,42.3765509
836,-71.1157754,42.376195
836,-71.1165357,42.3760213
836,-71.116575,42.3760121
836,-71.1167911,42.3759611
836,-71.1170998,42.375881
836,-71.117362,42.3758186
836,-71.1174738,42.3758153
837,-71.11643,42.3751358
837,-71.1164518,42.3752356
837,-71.1165677,42.3753776
837,-71.1165748,42.3754131
837,-71.1166674,42.3756324
837,-71.1166908,42.3756749
838,-71.0941614,42.3604942
838,-71.0938467,42.3606437
838,-71.0936993,42.3607137
838,-71.0929964,42.3610495
838,-71.0927647,42.3611637
838,-71.0925551,42.3612678
838,-71.0921439,42.361472
838,-71.0920292,42.361529
838,-71.0914907,42.3617964
838,-71.0907826,42.3621783
838,-71.0907079,42.3622174
838,-71.0906301,42.362257
838,-71.0905402,42.3623007
839,-71.0877895,42.3663205
839,-71.0872545,42.3662506
839,-71.0866621,42.3661787
839,-71.0860313,42.3660971
839,-71.0834053,42.3657576
840,-71.0838908,42.3603265
840,-71.0841677,42.3607829
840,-71.0843034,42.3609965
841,-71.0988523,42.3797678
841,-71.0987339,42.3797553
842,-71.0954306,42.3799322
842,-71.0954499,42.3798052
843,-71.10305,42.374018
843,-71.1030428,42.374099
843,-71.1030365,42.37417
843,-71.1030647,42.3742151
843,-71.1034443,42.3745657
843,-71.1046744,42.3756853
843,-71.1046945,42.3757063
843,-71.1053584,42.3763217
843,-71.1057908,42.3767181
843,-71.1058994,42.3768215
843,-71.1065533,42.3774322
843,-71.107159,42.3779799
843,-71.1071762,42.3780011
843,-71.1072517,42.3780823
844,-71.1147192,42.3676413
844,-71.1148821,42.3676444
844,-71.1152853,42.3676523
844,-71.1157178,42.3676607
844,-71.1159221,42.3676647
844,-71.1163112,42.3676722
845,-71.1149679,42.3673753
845,-71.1149679,42.3674197
845,-71.1149937,42.3674577
845,-71.1150366,42.3674831
845,-71.1150967,42.3674894
845,-71.1152426,42.3674894
845,-71.1152808,42.3675562
845,-71.1152853,42.3676523
845,-71.1152853,42.3677637
846,-71.093395,42.37
846,-71.093206,42.36997
846,-71.092557,42.369778
846,-71.092216,42.369669
846,-71.0913951,42.3694041
847,-71.1149679,42.3674197
847,-71.1148907,42.3674197
847,-71.1148821,42.3676444
847,-71.1148905,42.3677566
848,-71.1147243,42.3674195
848,-71.1148907,42.3674197
848,-71.1148908,42.3673753
849,-71.1201563,42.3743864
849,-71.1201034,42.3741008
849,-71.1200803,42.3739979
849,-71.1198964,42.3733574
850,-71.1157168,42.3675633
850,-71.1157178,42.3676607
850,-71.115714,42.3677714
851,-71.0807505,42.3540319
851,-71.0808456,42.3541128
851,-71.0809342,42.3541371
851,-71.0810402,42.3541349
851,-71.081104,42.3542457
852,-71.1081289,42.3778953
852,-71.1084263,42.3786321
852,-71.108519,42.378825
852,-71.108842,42.379073
852,-71.108952,42.379164
852,-71.109171,42.379345
852,-71.109204,42.379371
852,-71.109508,42.379613
853,-71.1162988,42.3758567
853,-71.1162839,42.3757896
853,-71.1163475,42.3756052
854,-71.0741692,42.3571899
854,-71.0742511,42.357182
855,-71.0882196,42.3665976
855,-71.0881908,42.366623
855,-71.0881667,42.3666468
855,-71.0881485,42.3666864
855,-71.0880348,42.3671342
855,-71.087871,42.367764
855,-71.087847,42.367826
855,-71.087711,42.368497
856,-71.0756279,42.3566846
856,-71.0752244,42.3564131
856,-71.0751827,42.3563851
857,-71.074384,42.3571735
857,-71.0745494,42.3571642
858,-71.0749718,42.3562574
858,-71.0749108,42.3562189
858,-71.0748669,42.3561889
858,-71.074818,42.3561648
858,-71.0746469,42.3561029
858,-71.074593,42.3560986
858,-71.0744901,42.3560904
858,-71.0742732,42.3561067
858,-71.0741918,42.3561188
858,-71.0741246,42.3561326
858,-71.0740902,42.3561469
858,-71.0740586,42.356166
858,-71.0740187,42.3561752
859,-71.0775886,42.355546
859,-71.0775763,42.3555226
860,-71.0777052,42.3557739
860,-71.0776338,42.3558042
860,-71.0776117,42.355825
860,-71.0776036,42.3558445
860,-71.0776058,42.3558776
860,-71.0776296,42.3559218
861,-71.0846755,42.3533117
861,-71.0846013,42.3531622
862,-71.0813687,42.3729527
862,-71.081094,42.372923
863,-71.0847695,42.3535069
863,-71.0846755,42.3533117
864,-71.0778938,42.3558498
864,-71.0778708,42.3558124
864,-71.0778537,42.3557918
864,-71.0778326,42.3557764
864,-71.077797,42.3557682
864,-71.077757,42.3557645
864,-71.0777052,42.3557739
864,-71.0775886,42.355546
865,-71.0730507,42.369235
865,-71.07253,42.3698162
865,-71.0724918,42.3698759
865,-71.0724649,42.3699286
865,-71.0724431,42.3699833
866,-71.143591,42.365069
866,-71.1432284,42.3650661
866,-71.1429095,42.3650314
866,-71.142567,42.3649579
866,-71.1411792,42.3645791
866,-71.140816,42.364504
866,-71.1404429,42.3644539
866,-71.1400864,42.3644616
866,-71.1397544,42.3645131
866,-71.1394288,42.3646079
866,-71.1391152,42.3647349
866,-71.1388237,42.3648812
866,-71.1385659,42.3650724
866,-71.1368563,42.3666447
866,-71.1364271,42.3669147
866,-71.1360543,42.3671087
866,-71.13566,42.3672678
866,-71.1352193,42.3674295
866,-71.1347357,42.3675886
866,-71.1342239,42.3677813
866,-71.1337216,42.3680056
866,-71.1330856,42.3683657
866,-71.1325422,42.3687364
866,-71.1321208,42.3691225
866,-71.1318955,42.3693739
866,-71.1317839,42.3696155
866,-71.1317622,42.3698632
866,-71.1317987,42.3701206
866,-71.1318741,42.3703812
866,-71.1319966,42.3706549
866,-71.1322058,42.3709375
866,-71.133011,42.3718403
866,-71.1331165,42.3720154
866,-71.1331798,42.3722302
866,-71.1331999,42.3724518
866,-71.1331457,42.3726644
866,-71.1329818,42.3729151
